valuation_id,valuation_amount,valuation_date,property_id
7178,3915.0,4-16-2023,7178
7179,14850.0,3-19-2009,7179
7180,2889.0,2-18-2008,7180
7181,1177.2,12-25-2015,7181
7182,1296.0,7-4-2003,7182
7183,1323.0,12-1-2019,7183
7184,1755.0,12-30-2016,7184
7185,1890.0,12-25-2016,7185
7186,8775.0,2-9-2008,7186
7187,1782.0,7-15-2014,7187
7188,9990.0,4-17-2014,7188
7189,6480.0,7-12-2008,7189
7190,4455.0,7-15-2002,7190
7191,3375.0,7-21-2018,7191
7192,1620.0,6-22-2010,7192
7193,3915.0,3-15-2025,7193
7194,1021.41,7-4-2002,7194
7195,1620.0,6-26-2001,7195
7196,1795.5,2-1-2016,7196
7197,1417.5,7-26-2024,7197
7198,2167.02,5-14-2019,7198
7199,2187.0,12-21-2018,7199
7200,2484.0,6-22-2000,7200
7201,1819.8000000000002,12-16-2016,7201
7202,6804.0,11-28-2011,7202
7203,6750.0,11-28-2003,7203
7204,5265.0,5-10-2016,7204
7205,1907.5500000000002,1-8-2024,7205
7206,1026.0,4-17-2017,7206
7207,3726.0,8-29-2013,7207
7208,2133.0,10-25-2012,7208
7209,1350.0,5-1-2015,7209
7210,3780.0,1-27-2021,7210
7211,1269.0,7-25-2021,7211
7212,1390.5,9-29-2023,7212
7213,2484.0,2-20-2007,7213
7214,1809.0,4-7-2020,7214
7215,3780.0,8-27-2017,7215
7216,1431.0,7-3-2018,7216
7217,5130.0,8-7-2000,7217
7218,2025.0,4-13-2022,7218
7219,1620.0,8-11-2004,7219
7220,2511.0,11-18-2001,7220
7221,2025.0,5-22-2000,7221
7222,3240.0,6-18-2019,7222
7223,931.5,12-16-2014,7223
7224,1403.4599999999998,12-8-2002,7224
7225,1900.53,8-18-2011,7225
7226,945.0,6-25-2012,7226
7227,1755.0,4-1-2004,7227
7228,1512.0,4-5-2022,7228
7229,3294.0,7-29-2001,7229
7230,2268.0,3-13-2016,7230
7231,432.0,12-29-2016,7231
7232,1620.0,8-20-2016,7232
7233,1458.0,7-21-2017,7233
7234,1215.0,9-16-2021,7234
7235,1458.0,11-30-2014,7235
7236,1111.32,6-12-2005,7236
7237,3456.0,4-21-2013,7237
7238,1350.0,3-30-2009,7238
7239,891.0,7-8-2000,7239
7240,5130.0,6-14-2010,7240
7241,1215.0,3-4-2013,7241
7242,4050.0,6-25-2006,7242
7243,1147.5,10-21-2025,7243
7244,3780.0,11-20-2009,7244
7245,999.0,7-30-2017,7245
7246,1498.5,9-6-2017,7246
7247,1895.6699999999998,10-21-2017,7247
7248,1242.0,7-14-2004,7248
7249,1863.0,9-12-2003,7249
7250,4050.0,1-25-2011,7250
7251,2565.0,5-30-2000,7251
7252,1566.0,4-24-2005,7252
7253,1563.3,11-18-2018,7253
7254,1539.0,4-17-2015,7254
7255,862.65,1-4-2020,7255
7256,8775.0,12-13-2016,7256
7257,1485.0,9-28-2011,7257
7258,1377.0,10-25-2011,7258
7259,1485.0,4-16-2022,7259
7260,864.0,3-20-2016,7260
7261,444.15,7-25-2003,7261
7262,972.0,4-11-2014,7262
7263,1166.4,3-19-2024,7263
7264,1755.0,6-17-2014,7264
7265,1134.0,7-27-2008,7265
7266,2025.0,10-13-2004,7266
7267,1350.0,9-15-2018,7267
7268,2160.0,2-29-2024,7268
7269,1109.7,2-29-2022,7269
7270,2430.0,7-11-2018,7270
7271,1768.5,2-18-2000,7271
7272,526.5,11-18-2002,7272
7273,1714.5,10-10-2018,7273
7274,2376.0,6-23-2002,7274
7275,2754.0,3-15-2016,7275
7276,1215.0,5-5-2025,7276
7277,6480.0,1-2-2004,7277
7278,1323.0,7-29-2006,7278
7279,808.65,2-4-2013,7279
7280,2295.0,1-12-2021,7280
7281,1269.0,10-1-2010,7281
7282,1782.0,11-29-2005,7282
7283,3240.0,2-28-2025,7283
7284,3105.0,3-15-2005,7284
7285,1244.7,4-19-2018,7285
7286,1353.375,2-19-2009,7286
7287,3483.0,12-20-2017,7287
7288,3645.0,4-11-2023,7288
7289,4860.0,11-10-2009,7289
7290,1026.0,7-6-2008,7290
7291,3375.0,4-27-2017,7291
7292,1269.0,6-29-2008,7292
7293,1215.0,1-9-2020,7293
7294,1620.0,7-21-2008,7294
7295,1755.0,10-14-2014,7295
7296,2376.0,5-17-2007,7296
7297,810.0,11-10-2022,7297
7298,6075.0,5-14-2010,7298
7299,2264.4900000000002,9-25-2019,7299
7300,1215.0,8-13-2000,7300
7301,1836.0,5-23-2005,7301
7302,8100.0,10-3-2002,7302
7303,3645.0,9-8-2019,7303
7304,2430.0,9-24-2019,7304
7305,1165.32,7-14-2024,7305
7306,1284.93,2-24-2014,7306
7307,1620.0,7-3-2002,7307
7308,809.1899999999999,12-11-2015,7308
7309,1350.0,9-9-2004,7309
7310,2106.0,9-16-2022,7310
7311,1350.0,12-2-2023,7311
7312,1404.0,1-4-2004,7312
7313,1944.0,4-14-2013,7313
7314,4860.0,4-19-2012,7314
7315,54000.0,10-12-2024,7315
7316,1312.2,2-23-2004,7316
7317,1269.0,9-16-2018,7317
7318,3105.0,8-6-2001,7318
7319,1647.0,1-30-2021,7319
7320,5535.0,11-5-2004,7320
7321,1755.0,12-23-2011,7321
7322,5373.0,7-5-2022,7322
7323,4320.0,7-4-2016,7323
7324,3510.0,5-15-2006,7324
7325,1890.0,8-2-2023,7325
7326,1215.0,10-26-2025,7326
7327,2295.0,2-15-2001,7327
7328,1674.0,6-6-2004,7328
7329,1620.0,12-21-2002,7329
7330,4023.0,12-15-2011,7330
7331,4320.0,7-15-2001,7331
7332,1998.0,1-18-2002,7332
7333,13500.0,3-1-2020,7333
7334,3375.0,4-25-2005,7334
7335,1404.0,9-26-2020,7335
7336,1890.0,4-26-2019,7336
7337,1350.0,3-10-2021,7337
7338,1026.0,10-19-2016,7338
7339,2835.0,10-30-2020,7339
7340,8775.0,6-12-2004,7340
7341,4455.0,9-23-2022,7341
7342,3510.0,12-1-2008,7342
7343,2052.0,1-21-2016,7343
7344,1215.0,1-24-2015,7344
7345,2430.0,1-7-2020,7345
7346,1426.95,1-28-2001,7346
7347,1890.0,12-5-2016,7347
7348,2835.0,1-28-2011,7348
7349,1404.0,8-21-2020,7349
7350,1566.0,1-6-2003,7350
7351,1620.0,1-4-2015,7351
7352,1317.33,3-20-2018,7352
7353,1198.8,2-26-2023,7353
7354,3645.0,12-11-2016,7354
7355,7020.0,2-14-2004,7355
7356,12960.0,3-14-2007,7356
7357,2835.0,9-16-2020,7357
7358,3996.0,6-26-2020,7358
7359,1485.0,5-6-2002,7359
7360,2700.0,7-7-2019,7360
7361,1134.0,4-29-2005,7361
7362,1701.0,12-23-2005,7362
7363,9396.0,3-19-2020,7363
7364,1457.73,10-20-2018,7364
7365,945.0,10-14-2016,7365
7366,3240.0,1-4-2022,7366
7367,1620.0,1-29-2024,7367
7368,1242.0,4-20-2009,7368
7369,8775.0,3-25-2002,7369
7370,8991.0,10-1-2025,7370
7371,4725.0,10-29-2011,7371
7372,1780.3799999999999,11-12-2013,7372
7373,1836.0,9-2-2021,7373
7374,1080.0,10-18-2002,7374
7375,1404.0,3-4-2014,7375
7376,13500.0,12-10-2008,7376
7377,4860.0,10-26-2016,7377
7378,1856.25,3-27-2003,7378
7379,5292.0,4-9-2008,7379
7380,1015.7399999999999,3-2-2004,7380
7381,2295.0,8-24-2009,7381
7382,2430.0,10-20-2016,7382
7383,11151.0,1-16-2005,7383
7384,1485.0,10-7-2009,7384
7385,1620.0,1-1-2011,7385
7386,4725.0,1-1-2016,7386
7387,1485.0,6-2-2025,7387
7388,3780.0,12-15-2015,7388
7389,1863.0,12-22-2008,7389
7390,1755.0,3-26-2025,7390
7391,1331.1,8-7-2009,7391
7392,1755.0,7-25-2019,7392
7393,1215.0,1-20-2023,7393
7394,1269.0,6-9-2008,7394
7395,4860.0,10-22-2003,7395
7396,2349.0,8-9-2015,7396
7397,1817.1,3-26-2019,7397
7398,6412.5,4-27-2000,7398
7399,1485.0,2-30-2025,7399
7400,1995.3000000000002,2-15-2013,7400
7401,1242.0,5-14-2007,7401
7402,2157.3,9-29-2009,7402
7403,2430.0,11-15-2011,7403
7404,1890.0,12-25-2022,7404
7405,594.0,5-7-2019,7405
7406,1401.03,11-28-2021,7406
7407,2565.0,9-28-2016,7407
7408,1350.0,6-29-2004,7408
7409,1242.0,4-8-2016,7409
7410,864.0,3-20-2007,7410
7411,2241.0,2-5-2005,7411
7412,2381.4,6-2-2013,7412
7413,1890.0,4-26-2005,7413
7414,1485.0,12-22-2016,7414
7415,1566.0,5-24-2020,7415
7416,5670.0,4-14-2001,7416
7417,1350.0,4-2-2010,7417
7418,3510.0,11-16-2024,7418
7419,3375.0,7-2-2019,7419
7420,1782.0,5-14-2010,7420
7421,4482.0,6-23-2018,7421
7422,5400.0,10-28-2021,7422
7423,1566.0,3-4-2025,7423
7424,2004.21,12-30-2001,7424
7425,3105.0,3-2-2015,7425
7426,1890.0,4-23-2011,7426
7427,959.3100000000001,10-12-2000,7427
7428,857.79,7-2-2025,7428
7429,999.0,9-28-2002,7429
7430,4050.0,8-9-2013,7430
7431,877.23,5-5-2017,7431
7432,1485.0,6-4-2019,7432
7433,2403.0,2-23-2010,7433
7434,2025.0,11-18-2016,7434
7435,3375.0,6-26-2007,7435
7436,2781.0,2-3-2010,7436
7437,1566.0,4-6-2014,7437
7438,1836.0,12-13-2000,7438
7439,1296.0,11-17-2005,7439
7440,1944.0,1-16-2001,7440
7441,1539.0,3-7-2016,7441
7442,4320.0,12-15-2013,7442
7443,2002.8600000000001,12-4-2025,7443
7444,5940.0,6-27-2008,7444
7445,1485.0,10-23-2010,7445
7446,4968.0,10-9-2007,7446
7447,26460.0,2-8-2016,7447
7448,5940.0,10-14-2023,7448
7449,1998.0,5-9-2022,7449
7450,1155.8700000000001,12-3-2012,7450
7451,1647.0,6-10-2007,7451
7452,10800.0,1-26-2022,7452
7453,1021.41,7-4-2024,7453
7454,8100.0,11-27-2012,7454
7455,4725.0,3-19-2024,7455
7456,1485.0,8-6-2009,7456
7457,2700.0,7-13-2007,7457
7458,2835.0,3-29-2021,7458
7459,3240.0,10-27-2007,7459
7460,2051.19,11-3-2021,7460
7461,1620.0,2-17-2006,7461
7462,918.0,10-30-2017,7462
7463,1252.53,4-4-2008,7463
7464,2403.0,9-25-2015,7464
7465,2160.0,12-8-2007,7465
7466,1755.0,12-1-2016,7466
7467,1809.0,4-20-2016,7467
7468,3780.0,2-6-2008,7468
7469,1890.0,1-26-2025,7469
7470,1296.0,6-16-2024,7470
7471,2650.86,2-1-2007,7471
7472,1836.0,3-23-2020,7472
7473,2430.0,8-8-2016,7473
7474,1296.0,4-4-2013,7474
7475,1851.93,4-16-2024,7475
7476,2727.0,7-10-2003,7476
7477,1071.6299999999999,6-11-2015,7477
7478,1115.1,12-17-2011,7478
7479,2700.0,9-10-2002,7479
7480,2025.0,12-11-2024,7480
7481,1512.0,8-9-2005,7481
7482,270.0,11-5-2014,7482
7483,1620.0,10-9-2002,7483
7484,4320.0,2-8-2005,7484
7485,819.45,1-7-2008,7485
7486,2943.0,9-25-2000,7486
7487,1928.3400000000001,7-20-2008,7487
7488,1566.0,11-11-2005,7488
7489,3456.0,4-25-2022,7489
7490,1350.0,5-9-2008,7490
7491,3375.0,2-5-2002,7491
7492,4050.0,11-4-2001,7492
7493,3186.0,12-3-2023,7493
7494,2646.0,9-7-2018,7494
7495,1863.0,6-27-2000,7495
7496,4050.0,1-28-2023,7496
7497,4185.0,3-2-2011,7497
7498,4158.0,5-7-2009,7498
7499,1944.0,4-1-2021,7499
7500,1493.9099999999999,12-29-2003,7500
7501,1275.48,9-1-2003,7501
7502,3780.0,10-13-2007,7502
7503,2133.0,3-23-2016,7503
7504,945.0,5-23-2002,7504
7505,7695.0,8-16-2014,7505
7506,1593.0,11-26-2009,7506
7507,4050.0,12-15-2021,7507
7508,2430.0,12-14-2024,7508
7509,3780.0,5-18-2018,7509
7510,1228.5,1-30-2000,7510
7511,2160.0,4-4-2019,7511
7512,1512.0,1-28-2014,7512
7513,4995.0,8-4-2003,7513
7514,1404.0,1-26-2023,7514
7515,4428.0,11-8-2022,7515
7516,9450.0,12-29-2012,7516
7517,3240.0,4-30-2020,7517
7518,3240.0,10-14-2004,7518
7519,2916.0,4-26-2017,7519
7520,1296.0,10-15-2002,7520
7521,3240.0,4-14-2017,7521
7522,2025.0,10-30-2013,7522
7523,4536.0,7-10-2017,7523
7524,12150.0,4-17-2010,7524
7525,1485.0,9-19-2021,7525
7526,537.3,8-17-2011,7526
7527,4320.0,7-10-2022,7527
7528,2295.0,9-2-2004,7528
7529,1755.0,7-4-2025,7529
7530,1201.5,2-15-2005,7530
7531,783.0,11-14-2012,7531
7532,2025.0,8-15-2016,7532
7533,2241.0,9-28-2011,7533
7534,1620.0,7-6-2019,7534
7535,3915.0,5-24-2009,7535
7536,972.0,3-29-2007,7536
7537,6075.0,10-20-2010,7537
7538,5940.0,2-11-2010,7538
7539,1701.0,10-11-2009,7539
7540,1275.75,9-18-2024,7540
7541,1404.0,2-11-2006,7541
7542,2295.0,4-26-2013,7542
7543,708.75,2-15-2010,7543
7544,1647.0,5-9-2002,7544
7545,1809.0,1-17-2002,7545
7546,5427.0,3-8-2023,7546
7547,1890.0,11-14-2017,7547
7548,1382.4,11-25-2019,7548
7549,893.16,6-1-2012,7549
7550,697.68,3-7-2023,7550
7551,4050.0,6-8-2025,7551
7552,3375.0,5-23-2002,7552
7553,918.0,1-14-2022,7553
7554,2700.0,10-25-2021,7554
7555,1674.0,6-10-2009,7555
7556,2322.0,2-16-2023,7556
7557,4320.0,8-1-2003,7557
7558,2160.0,7-23-2024,7558
7559,1809.0,4-9-2012,7559
7560,1350.0,6-22-2010,7560
7561,4050.0,4-17-2007,7561
7562,1350.0,3-13-2001,7562
7563,1215.0,10-11-2005,7563
7564,1674.0,1-2-2024,7564
7565,1563.3,3-10-2004,7565
7566,1458.0,3-22-2012,7566
7567,2025.0,11-29-2023,7567
7568,2349.0,4-27-2019,7568
7569,1350.0,10-29-2000,7569
7570,909.9000000000001,7-29-2011,7570
7571,1343.25,1-10-2012,7571
7572,3105.0,5-23-2011,7572
7573,3240.0,12-1-2005,7573
7574,2079.0,4-21-2009,7574
7575,1485.0,3-1-2000,7575
7576,1890.0,6-27-2021,7576
7577,4050.0,9-2-2020,7577
7578,1350.0,10-30-2004,7578
7579,2160.0,1-7-2003,7579
7580,2430.0,1-8-2022,7580
7581,4185.0,6-21-2016,7581
7582,2006.3700000000001,10-13-2015,7582
7583,1566.0,12-3-2023,7583
7584,1620.0,5-5-2019,7584
7585,864.0,3-27-2009,7585
7586,1566.0,8-3-2019,7586
7587,5940.0,2-5-2018,7587
7588,7803.0,5-28-2019,7588
7589,12150.0,7-1-2012,7589
7590,21600.0,9-26-2001,7590
7591,1890.0,4-18-2007,7591
7592,1444.77,10-28-2024,7592
7593,8100.0,2-29-2001,7593
7594,5400.0,3-19-2015,7594
7595,1863.0,1-2-2023,7595
7596,3510.0,11-10-2013,7596
7597,8775.0,1-15-2001,7597
7598,6750.0,12-18-2013,7598
7599,864.0,2-3-2010,7599
7600,5400.0,12-7-2006,7600
7601,1315.44,2-11-2014,7601
7602,2997.0,6-20-2001,7602
7603,5400.0,2-10-2007,7603
7604,1323.0,2-17-2024,7604
7605,2295.0,3-7-2015,7605
7606,1755.0,9-7-2019,7606
7607,5859.0,6-11-2018,7607
7608,3375.0,2-21-2021,7608
7609,3375.0,4-15-2007,7609
7610,3780.0,3-2-2022,7610
7611,3105.0,11-29-2016,7611
7612,7020.0,2-20-2019,7612
7613,2241.0,9-2-2018,7613
7614,4725.0,6-24-2017,7614
7615,3726.0,5-19-2016,7615
7616,756.0,2-4-2016,7616
7617,15390.0,12-26-2010,7617
7618,3240.0,2-29-2006,7618
7619,7020.0,9-17-2006,7619
7620,1890.0,1-3-2000,7620
7621,6345.0,11-27-2004,7621
7622,2430.0,7-6-2009,7622
7623,1640.25,11-20-2018,7623
7624,2565.0,12-9-2025,7624
7625,4590.0,7-21-2015,7625
7626,2430.0,10-14-2001,7626
7627,1350.0,11-26-2005,7627
7628,2160.0,10-6-2003,7628
7629,671.76,7-18-2003,7629
7630,2430.0,9-14-2014,7630
7631,10665.0,11-26-2008,7631
7632,7020.0,11-19-2016,7632
7633,1485.0,8-22-2002,7633
7634,891.0,1-17-2019,7634
7635,1944.0,9-18-2018,7635
7636,3051.0,3-14-2015,7636
7637,1404.0,4-8-2014,7637
7638,1350.0,3-2-2003,7638
7639,2835.0,10-23-2000,7639
7640,2700.0,12-24-2010,7640
7641,1458.0,9-14-2016,7641
7642,1485.0,2-4-2020,7642
7643,10314.0,12-21-2002,7643
7644,1077.3,12-1-2018,7644
7645,1215.0,2-23-2001,7645
7646,12960.0,1-19-2002,7646
7647,3105.0,1-25-2006,7647
7648,1755.0,1-11-2023,7648
7649,2106.0,6-24-2015,7649
7650,898.5600000000001,8-20-2025,7650
7651,2214.0,5-4-2016,7651
7652,1570.5900000000001,7-6-2004,7652
7653,2552.85,8-4-2024,7653
7654,1863.0,12-20-2008,7654
7655,2700.0,11-24-2017,7655
7656,2565.0,4-22-2024,7656
7657,20250.0,11-24-2018,7657
7658,1215.0,8-3-2024,7658
7659,2025.0,7-19-2023,7659
7660,864.0,11-28-2022,7660
7661,1122.93,1-11-2013,7661
7662,997.3799999999999,8-18-2018,7662
7663,17874.0,8-8-2012,7663
7664,1593.0,11-14-2019,7664
7665,2646.0,7-12-2015,7665
7666,1161.0,3-5-2006,7666
7667,3375.0,2-18-2008,7667
7668,15120.0,12-24-2009,7668
7669,2025.0,2-30-2005,7669
7670,2970.0,2-26-2016,7670
7671,1561.68,3-22-2018,7671
7672,1381.05,3-18-2000,7672
7673,2700.0,4-5-2020,7673
7674,3267.0,7-28-2015,7674
7675,7074.0,5-24-2005,7675
7676,675.0,8-28-2004,7676
7677,1620.0,10-18-2013,7677
7678,2700.0,6-21-2009,7678
7679,952.6949999999999,7-7-2024,7679
7680,10800.0,2-17-2006,7680
7681,993.5999999999999,5-22-2014,7681
7682,2295.0,9-11-2022,7682
7683,1134.0,1-11-2018,7683
7684,1082.1599999999999,6-16-2017,7684
7685,977.6700000000001,6-30-2002,7685
7686,950.9399999999999,1-14-2011,7686
7687,1082.1599999999999,8-17-2023,7687
7688,2404.0800000000004,5-23-2019,7688
7689,1879.1999999999998,10-8-2009,7689
7690,1188.0,4-19-2022,7690
7691,1755.0,10-17-2004,7691
7692,4590.0,11-3-2008,7692
7693,2160.0,12-8-2015,7693
7694,1454.49,3-24-2014,7694
7695,2268.0,11-12-2006,7695
7696,810.0,5-9-2008,7696
7697,3321.0,9-26-2020,7697
7698,1890.0,6-9-2006,7698
7699,2430.0,7-21-2000,7699
7700,5400.0,7-25-2022,7700
7701,1321.65,10-26-2011,7701
7702,1512.0,3-28-2017,7702
7703,7290.0,5-5-2000,7703
7704,2430.0,7-4-2017,7704
7705,2238.03,3-27-2017,7705
7706,3375.0,10-20-2014,7706
7707,1809.0,1-19-2021,7707
7708,978.75,8-26-2019,7708
7709,2160.0,11-5-2015,7709
7710,1107.0,5-5-2016,7710
7711,4860.0,10-29-2012,7711
7712,2484.0,11-5-2014,7712
7713,1971.0,6-27-2024,7713
7714,6777.0,12-29-2024,7714
7715,1809.0,11-3-2024,7715
7716,2430.0,11-1-2004,7716
7717,2565.0,12-13-2021,7717
7718,3834.0,4-12-2004,7718
7719,7425.0,3-24-2007,7719
7720,2160.0,9-12-2015,7720
7721,2430.0,12-7-2022,7721
7722,4617.0,3-30-2006,7722
7723,4050.0,3-19-2020,7723
7724,702.0,7-8-2025,7724
7725,1782.0,12-14-2020,7725
7726,3375.0,4-18-2017,7726
7727,51300.0,9-18-2001,7727
7728,1269.0,10-21-2020,7728
7729,4050.0,1-4-2024,7729
7730,1606.5,8-2-2002,7730
7731,2565.0,11-18-2012,7731
7732,1485.0,3-24-2000,7732
7733,3780.0,6-30-2016,7733
7734,1161.0,9-29-2018,7734
7735,6480.0,10-29-2010,7735
7736,2295.0,5-19-2005,7736
7737,1647.0,10-3-2018,7737
7738,931.23,4-2-2017,7738
7739,1485.0,10-10-2009,7739
7740,4671.0,5-7-2015,7740
7741,2295.0,1-24-2001,7741
7742,3402.0,4-13-2012,7742
7743,2970.0,6-12-2008,7743
7744,2700.0,1-23-2005,7744
7745,4050.0,3-17-2005,7745
7746,945.0,11-19-2022,7746
7747,1040.445,11-26-2003,7747
7748,1890.0,1-8-2024,7748
7749,3240.0,6-26-2021,7749
7750,10125.0,2-11-2023,7750
7751,1458.0,1-24-2008,7751
7752,1485.0,9-1-2003,7752
7753,1134.0,6-15-2011,7753
7754,888.84,2-27-2014,7754
7755,1215.0,12-5-2000,7755
7756,5481.0,1-25-2012,7756
7757,958.5,10-6-2017,7757
7758,864.0,10-12-2001,7758
7759,2970.0,4-29-2016,7759
7760,1269.0,12-1-2013,7760
7761,1350.0,8-29-2025,7761
7762,2565.0,11-12-2013,7762
7763,10125.0,8-14-2010,7763
7764,12960.0,4-3-2010,7764
7765,1404.0,6-14-2007,7765
7766,1188.0,11-2-2024,7766
7767,2052.0,4-25-2016,7767
7768,2376.0,4-19-2016,7768
7769,2137.05,2-23-2000,7769
7770,9450.0,4-15-2013,7770
7771,1303.2900000000002,4-16-2013,7771
7772,1444.5,7-23-2022,7772
7773,945.0,1-3-2023,7773
7774,3375.0,1-7-2019,7774
7775,1485.0,9-30-2014,7775
7776,1006.5600000000001,8-21-2023,7776
7777,3915.0,6-13-2008,7777
7778,985.5,5-23-2021,7778
7779,945.0,9-29-2023,7779
7780,1466.1,5-8-2007,7780
7781,1998.0,1-1-2007,7781
7782,1404.0,12-12-2004,7782
7783,6885.0,10-21-2006,7783
7784,1755.0,1-23-2007,7784
7785,1242.0,5-22-2001,7785
7786,3294.0,7-30-2020,7786
7787,1863.0,11-19-2019,7787
7788,2646.0,10-21-2012,7788
7789,5940.0,12-2-2014,7789
7790,2200.5,9-15-2004,7790
7791,1482.8400000000001,5-19-2015,7791
7792,3105.0,10-29-2018,7792
7793,1836.0,10-23-2004,7793
7794,2160.0,4-9-2017,7794
7795,1646.4599999999998,12-4-2010,7795
7796,999.0,11-20-2014,7796
7797,3186.0,9-15-2013,7797
7798,1533.6,10-6-2003,7798
7799,1080.0,8-10-2014,7799
7800,945.0,6-9-2019,7800
7801,8775.0,3-14-2005,7801
7802,11070.0,1-5-2006,7802
7803,2700.0,2-3-2012,7803
7804,1631.3400000000001,2-10-2007,7804
7805,1485.0,4-19-2016,7805
7806,4104.0,4-8-2007,7806
7807,1581.6599999999999,2-13-2015,7807
7808,2670.5699999999997,8-7-2012,7808
7809,2403.0,8-19-2014,7809
7810,2376.0,3-7-2014,7810
7811,8370.0,11-19-2015,7811
7812,1674.0,7-13-2002,7812
7813,1755.0,12-19-2013,7813
7814,1971.0,7-6-2008,7814
7815,1620.0,4-8-2011,7815
7816,2565.0,11-1-2002,7816
7817,1228.5,5-27-2017,7817
7818,1215.0,3-20-2018,7818
7819,4212.0,11-15-2006,7819
7820,4860.0,3-4-2011,7820
7821,2565.0,5-3-2025,7821
7822,3537.0,8-12-2021,7822
7823,5130.0,12-11-2006,7823
7824,7452.0,4-5-2017,7824
7825,405.0,8-9-2023,7825
7826,1080.0,5-6-2011,7826
7827,2997.0,1-23-2009,7827
7828,2835.0,5-22-2023,7828
7829,2160.0,12-3-2003,7829
7830,1701.0,6-9-2006,7830
7831,2700.0,11-9-2025,7831
7832,10125.0,11-1-2017,7832
7833,1066.5,12-30-2000,7833
7834,2119.5,6-18-2009,7834
7835,2700.0,11-4-2018,7835
7836,4833.0,12-11-2010,7836
7837,6075.0,5-14-2019,7837
7838,4590.0,6-6-2019,7838
7839,2214.0,6-5-2014,7839
7840,1620.0,3-30-2012,7840
7841,2659.5,10-23-2012,7841
7842,1555.2,4-27-2017,7842
7843,535.41,5-17-2020,7843
7844,1927.2599999999998,11-7-2015,7844
7845,1674.0,6-30-2025,7845
7846,1890.0,10-2-2023,7846
7847,486.0,3-7-2011,7847
7848,1539.0,9-2-2005,7848
7849,2025.0,5-20-2025,7849
7850,4050.0,8-24-2021,7850
7851,16200.0,3-13-2022,7851
7852,11475.0,5-16-2006,7852
7853,2808.0,6-22-2008,7853
7854,2430.0,1-30-2002,7854
7855,33750.0,2-1-2002,7855
7856,1026.0,11-13-2020,7856
7857,3240.0,8-24-2008,7857
7858,702.0,3-24-2012,7858
7859,3240.0,7-13-2016,7859
7860,11340.0,10-30-2010,7860
7861,3726.0,2-16-2005,7861
7862,2511.0,11-5-2009,7862
7863,1080.0,5-12-2023,7863
7864,1242.0,12-16-2016,7864
7865,11880.0,2-24-2021,7865
7866,2172.96,8-1-2016,7866
7867,1107.0,4-16-2017,7867
7868,1350.0,10-9-2005,7868
7869,11340.0,3-16-2013,7869
7870,2619.0,6-20-2024,7870
7871,10800.0,10-17-2006,7871
7872,891.0,5-14-2024,7872
7873,1890.0,5-30-2023,7873
7874,3969.0,4-2-2011,7874
7875,1147.5,11-19-2000,7875
7876,4860.0,3-13-2006,7876
7877,2565.0,2-26-2020,7877
7878,2160.0,7-10-2005,7878
7879,2430.0,8-4-2001,7879
7880,8775.0,8-20-2015,7880
7881,1218.24,4-1-2018,7881
7882,957.6899999999999,1-25-2008,7882
7883,28701.0,12-30-2023,7883
7884,1944.0,2-19-2012,7884
7885,1836.0,12-20-2019,7885
7886,6750.0,2-27-2017,7886
7887,5184.0,5-22-2024,7887
7888,1424.52,6-13-2015,7888
7889,1323.0,2-7-2001,7889
7890,2214.0,3-1-2001,7890
7891,1620.0,5-25-2012,7891
7892,16875.0,3-3-2021,7892
7893,1863.0,2-1-2013,7893
7894,6534.0,3-26-2006,7894
7895,18900.0,9-28-2005,7895
7896,3915.0,10-11-2022,7896
7897,5319.0,4-17-2017,7897
7898,1515.24,10-23-2018,7898
7899,1215.0,5-30-2015,7899
7900,2619.0,3-15-2010,7900
7901,378.0,4-28-2001,7901
7902,1846.2599999999998,8-4-2007,7902
7903,1161.0,9-17-2012,7903
7904,1292.76,3-16-2007,7904
7905,1215.0,11-16-2013,7905
7906,2565.0,4-11-2023,7906
7907,1323.0,10-13-2024,7907
7908,729.0,6-28-2025,7908
7909,2291.22,1-20-2007,7909
7910,2430.0,5-26-2012,7910
7911,1039.5,3-5-2003,7911
7912,2592.0,11-2-2007,7912
7913,1593.0,7-23-2011,7913
7914,1404.0,7-11-2012,7914
7915,1350.0,11-8-2004,7915
7916,1647.0,11-2-2004,7916
7917,10665.0,1-5-2019,7917
7918,2808.0,8-4-2015,7918
7919,486.0,9-28-2006,7919
7920,939.5999999999999,7-22-2012,7920
7921,2298.375,2-19-2022,7921
7922,3375.0,11-27-2017,7922
7923,2295.0,1-22-2002,7923
7924,2700.0,5-6-2006,7924
7925,3564.0,9-8-2020,7925
7926,2025.0,6-28-2022,7926
7927,1568.97,10-3-2017,7927
7928,1315.44,5-8-2009,7928
7929,1175.85,12-4-2014,7929
7930,4725.0,9-7-2014,7930
7931,1849.5,6-6-2019,7931
7932,536.49,8-7-2023,7932
7933,4050.0,4-1-2022,7933
7934,5400.0,8-15-2016,7934
7935,1080.0,7-11-2005,7935
7936,1723.95,6-22-2012,7936
7937,1386.45,9-30-2016,7937
7938,1620.0,5-9-2002,7938
7939,756.0,1-26-2011,7939
7940,1829.79,3-19-2022,7940
7941,1215.0,9-1-2013,7941
7942,6075.0,1-24-2025,7942
7943,1890.0,5-29-2015,7943
7944,2430.0,8-11-2012,7944
7945,4050.0,2-26-2017,7945
7946,2430.0,3-7-2022,7946
7947,4725.0,5-22-2023,7947
7948,1728.0,2-15-2017,7948
